hospital_id,hospital_fns_id,region,21_value,22_value,hospital_discharge,diagnostic_tests,surgical_interventions,medical_consultations,21_value_normalized,22_value_normalized,hospital_discharge_normalized,diagnostic_tests_normalized,surgical_interventions_normalized,medical_consultations_normalized,GRD
114103,3001,13,42479059.36,25498632.96,17820.0,1900057.0,10509.0,779.0,0.36,0.34,0.36,0.41,0.2,0.02,0.76
115100,903,6,52216538.22,45823369.25,16427.0,1586996.0,15878.0,4055.0,0.45,0.62,0.32,0.34,0.31,0.08,1.0
115107,9010,6,14572865.09,10495356.21,8596.0,482731.0,7215.0,0.0,0.11,0.13,0.14,0.1,0.12,0.0,0.76
116100,1003,7,27412338.77,20169897.2,13684.0,2003373.0,14459.0,89.0,0.23,0.26,0.26,0.43,0.28,0.0,0.77
116105,1008,7,57712966.74,35775555.5,20579.0,2558535.0,17422.0,0.0,0.51,0.48,0.42,0.56,0.34,0.0,0.98
116108,10011,7,22871083.37,9849781.31,14402.0,874443.0,10954.0,557.0,0.18,0.12,0.28,0.18,0.2,0.01,0.76
117101,1103,16,50296396.4,27669708.33,19464.0,1456462.0,18505.0,0.0,0.44,0.37,0.39,0.31,0.37,0.0,0.82
117102,1104,16,13702697.09,6571011.22,6999.0,377767.0,6978.0,0.0,0.1,0.07,0.11,0.07,0.12,0.0,0.69
118100,1203,8,93355551.16,62572639.4,31084.0,3659855.0,25065.0,6338.0,0.84,0.85,0.66,0.8,0.51,0.12,1.07
118105,1205,8,13171417.05,3592919.39,6838.0,588009.0,5519.0,15772.0,0.09,0.03,0.1,0.12,0.09,0.31,0.59
119100,1303,8,48864022.75,34179302.2,20160.0,1886338.0,16395.0,0.0,0.42,0.46,0.41,0.41,0.32,0.0,0.9
120101,1405,8,54477413.6,40178137.86,23771.0,2199394.0,16378.0,3390.0,0.48,0.54,0.49,0.48,0.32,0.07,0.78
121109,17016,9,72789442.28,60610211.3,32139.0,3230748.0,22655.0,4860.0,0.65,0.83,0.69,0.7,0.46,0.09,0.97
122100,1803,14,46903403.55,36456292.5,19573.0,1992410.0,15081.0,2051.0,0.41,0.49,0.4,0.43,0.29,0.04,0.9
123100,1903,10,42961541.09,24633461.72,15533.0,1423201.0,15330.0,0.0,0.37,0.32,0.3,0.31,0.3,0.0,0.84
124105,20011,10,63003077.28,41150217.62,22886.0,1609874.0,17449.0,0.0,0.55,0.55,0.47,0.35,0.34,0.0,0.9
125100,2107,11,35123916.86,15681514.07,9443.0,1001494.0,5581.0,0.0,0.3,0.2,0.16,0.21,0.09,0.0,0.78
126100,2205,12,37719730.76,22389456.28,11556.0,716961.0,8146.0,0.0,0.32,0.29,0.21,0.15,0.14,0.0,0.92
129100,1603,9,16173943.43,6639860.78,7343.0,381203.0,5540.0,5597.0,0.12,0.07,0.11,0.08,0.09,0.11,0.64
129106,1604,9,16931030.36,7746415.11,7192.0,434588.0,4684.0,2222.0,0.13,0.09,0.11,0.09,0.07,0.04,0.7
133150,3302,10,20854419.78,8036947.81,7145.0,443578.0,5789.0,2057.0,0.16,0.09,0.11,0.09,0.09,0.04,0.83
