hospital_id,hospital_fns_id,region,21_value,22_value,hospital_discharge,diagnostic_tests,surgical_interventions,medical_consultations,21_value_normalized,22_value_normalized,hospital_discharge_normalized,diagnostic_tests_normalized,surgical_interventions_normalized,medical_consultations_normalized,GRD
109100,2606,13,61813265.02,37781421.31,25447.0,4125538.0,40231.0,0.0,0.54,0.51,0.53,0.9,0.83,0.0,0.81
109101,2605,13,32504375.85,13960096.34,8684.0,559911.0,8091.0,0.0,0.27,0.17,0.14,0.11,0.14,0.0,1.05
110100,2709,13,62149224.49,49703733.34,23095.0,3749188.0,20560.0,194.0,0.55,0.67,0.48,0.82,0.41,0.0,1.01
110120,2708,13,42974825.73,32918913.26,16312.0,1308428.0,18062.0,0.0,0.37,0.44,0.32,0.28,0.36,0.0,0.82
110150,2705,13,15976381.13,6797582.3,6988.0,593287.0,7365.0,512.0,0.12,0.07,0.11,0.12,0.13,0.01,0.64
111100,2404,13,66660256.68,59269563.68,24768.0,2748857.0,18004.0,5482.0,0.59,0.81,0.52,0.6,0.36,0.11,0.9
111101,2406,13,54018611.65,33914629.43,17340.0,1973034.0,10321.0,3866.0,0.47,0.45,0.34,0.43,0.19,0.08,0.9
111195,2405,13,53064446.48,30754672.66,8250.0,917885.0,8232.0,3085.0,0.46,0.41,0.13,0.19,0.15,0.06,1.24
112100,2306,13,43803204.7,56955234.5,9498.0,1804919.0,18015.0,0.0,0.38,0.77,0.16,0.39,0.36,0.0,1.2
112101,2305,13,25054918.77,13580538.81,15410.0,39788.0,9064.0,0.0,0.2,0.17,0.3,0.0,0.16,0.0,0.73
112102,2304,13,28407159.51,26025411.31,8161.0,952280.0,9111.0,0.0,0.23,0.34,0.13,0.2,0.17,0.0,1.38
112103,2303,13,14752569.3,19664777.35,4901.0,516163.0,2096.0,0.0,0.11,0.25,0.06,0.11,0.02,0.0,1.67
112104,2308,13,14100776.6,11163188.41,3975.0,263950.0,3919.0,0.0,0.1,0.14,0.04,0.05,0.05,0.0,1.68
113100,2503,13,75252553.93,49939017.55,28639.0,3840468.0,26633.0,4445.0,0.67,0.68,0.61,0.84,0.54,0.09,0.93
113130,2505,13,21835206.86,10744191.85,7120.0,352750.0,6244.0,0.0,0.17,0.13,0.11,0.07,0.1,0.0,1.12
113180,2508,13,29823862.94,14340731.9,14153.0,1245283.0,9954.0,0.0,0.25,0.18,0.27,0.27,0.18,0.0,0.78
114101,2805,13,103172047.1,61685581.24,40888.0,2934953.0,35297.0,8918.0,0.93,0.84,0.89,0.64,0.73,0.17,0.96
114103,3001,13,45612478.06,24325911.61,18989.0,2138935.0,11844.0,884.0,0.39,0.32,0.38,0.46,0.22,0.02,0.78
115100,903,6,57125805.81,42928720.01,18467.0,1786941.0,19163.0,5205.0,0.5,0.58,0.37,0.39,0.38,0.1,1.01
115107,9010,6,15412187.58,10717391.59,9000.0,521264.0,7623.0,0.0,0.11,0.13,0.15,0.11,0.13,0.0,0.78
116100,1003,7,27926364.44,19934076.1,13978.0,2158464.0,15082.0,352.0,0.23,0.26,0.27,0.47,0.29,0.01,0.8
116105,1008,7,63189207.59,38000319.34,22744.0,2719585.0,20399.0,0.0,0.56,0.51,0.47,0.59,0.41,0.0,1.0
116108,10011,7,23081922.09,11234609.64,13611.0,959933.0,11679.0,0.0,0.19,0.14,0.26,0.2,0.22,0.0,0.78
117101,1103,16,50522376.9,28304100.32,19237.0,1555894.0,18412.0,1044.0,0.44,0.37,0.39,0.33,0.36,0.02,0.86
117102,1104,16,14303196.58,7295211.92,6449.0,388002.0,6470.0,6699.0,0.1,0.08,0.09,0.08,0.11,0.13,0.69
118100,1203,8,96007419.86,66936539.4,31217.0,2918687.0,28491.0,36255.0,0.86,0.91,0.67,0.63,0.58,0.71,1.09
118105,1205,8,13614381.85,3843313.93,7100.0,642470.0,5171.0,13897.0,0.1,0.03,0.11,0.13,0.08,0.27,0.6
119100,1303,8,49900248.61,36021155.8,20066.0,2016672.0,18408.0,0.0,0.43,0.48,0.41,0.44,0.36,0.0,0.92
120101,1405,8,3721757.81,1767591.27,25257.0,2402994.0,19503.0,3370.0,0.01,0.0,0.53,0.52,0.39,0.07,0.84
121109,17016,9,73854390.3,65252768.02,30998.0,2964817.0,23588.0,4631.0,0.66,0.89,0.66,0.64,0.48,0.09,1.01
122100,1803,14,47020035.32,39880690.52,19718.0,1971303.0,17450.0,1926.0,0.41,0.54,0.4,0.43,0.34,0.04,0.9
123100,1903,10,43539642.83,24473276.93,15545.0,1574706.0,16123.0,0.0,0.37,0.32,0.3,0.34,0.32,0.0,0.85
124105,20011,10,66178083.43,45066660.15,22539.0,1665873.0,18541.0,0.0,0.58,0.61,0.47,0.36,0.37,0.0,0.91
125100,2107,11,34508102.74,15405426.57,8839.0,773264.3,5070.0,0.0,0.29,0.19,0.15,0.16,0.08,0.0,0.79
126100,2205,12,39660296.71,25299950.65,11743.0,776366.0,9523.0,0.0,0.34,0.33,0.22,0.16,0.17,0.0,0.96
129100,1603,9,15760989.17,6080896.62,7451.0,414006.05,4511.0,5562.0,0.12,0.06,0.12,0.08,0.07,0.11,0.64
129106,1604,9,16098781.31,7461611.96,7296.0,455449.0,5049.0,1646.0,0.12,0.08,0.11,0.09,0.08,0.03,0.72
133150,3302,10,21678212.7,8075047.34,7024.0,491607.0,6324.0,2495.0,0.17,0.09,0.11,0.1,0.11,0.05,0.84
