hospital_id,hospital_fns_id,region,21_value,22_value,hospital_discharge,diagnostic_tests,surgical_interventions,medical_consultations,21_value_normalized,22_value_normalized,hospital_discharge_normalized,diagnostic_tests_normalized,surgical_interventions_normalized,medical_consultations_normalized,GRD
116105,1008,7,69066677.54,39563979.57,26046.0,3145967.0,22745.0,0.0,0.61,0.53,0.55,0.68,0.46,0.0,1.02
116108,10011,7,23660750.7,12332000.69,13094.0,972311.0,12912.0,0.0,0.19,0.15,0.25,0.21,0.25,0.0,0.78
117101,1103,16,52741164.9,30035561.91,18902.0,1661581.0,22437.0,0.0,0.46,0.4,0.38,0.36,0.45,0.0,0.87
117102,1104,16,15179852.43,7421933.32,7417.0,444326.0,8356.0,11809.0,0.11,0.08,0.12,0.09,0.15,0.23,0.69
118100,1203,8,100771771.56,74325954.3,32151.0,3800062.0,30160.0,38239.0,0.9,1.02,0.69,0.83,0.62,0.75,1.09
118105,1205,8,13681300.83,4283572.37,7154.0,677855.0,5593.0,15278.0,0.1,0.04,0.11,0.14,0.09,0.3,0.61
119100,1303,8,52348056.62,40447632.85,20893.0,2057220.0,19524.0,0.0,0.46,0.54,0.43,0.44,0.39,0.0,0.95
120101,1405,8,3902365.32,1894035.55,26020.0,2665896.0,22170.0,4056.0,0.01,0.01,0.55,0.58,0.45,0.08,0.86
121109,17016,9,74879054.34,67345528.77,31319.0,3531941.0,26114.0,4897.0,0.66,0.92,0.67,0.77,0.53,0.1,1.04
122100,1803,14,48494820.1,43698205.45,20504.0,2124301.0,18275.0,1908.0,0.42,0.59,0.42,0.46,0.36,0.04,0.93
123100,1903,10,45368137.13,26535041.61,15777.0,1774809.0,18238.0,0.0,0.39,0.35,0.31,0.38,0.36,0.0,0.86
124105,20011,10,70156903.99,49322125.99,22350.0,1846478.0,21106.0,49980.0,0.62,0.67,0.46,0.4,0.42,0.97,0.93
125100,2107,11,34521278.97,16498353.61,9255.0,954246.0,5469.0,0.0,0.29,0.21,0.16,0.2,0.09,0.0,0.83
126100,2205,12,41761164.03,25432023.2,11213.0,828133.0,8921.0,0.0,0.36,0.33,0.2,0.17,0.16,0.0,0.99
129100,1603,9,16889237.36,6668794.06,7397.0,414908.0,5603.0,4160.0,0.13,0.07,0.11,0.08,0.09,0.08,0.68
129106,1604,9,17136193.43,8139952.78,7624.0,531485.0,5819.0,1827.0,0.13,0.09,0.12,0.11,0.1,0.04,0.74
133150,3302,10,23401475.5,8030208.39,7149.0,549042.0,7253.0,1404.0,0.19,0.09,0.11,0.11,0.13,0.03,0.84
