hospital_id,hospital_fns_id,region,21_value,22_value,hospital_discharge,diagnostic_tests,surgical_interventions,medical_consultations,21_value_normalized,22_value_normalized,hospital_discharge_normalized,diagnostic_tests_normalized,surgical_interventions_normalized,medical_consultations_normalized,GRD
116108,10011,7,27557520.0,16312121.0,9808.0,1591037.0,9499.0,0.0,0.21,0.2,0.21,0.35,0.2,0.0,
117101,1103,16,64636530.0,32782736.0,16357.0,2303239.0,17483.0,3079.0,0.52,0.41,0.36,0.5,0.36,0.06,
117102,1104,16,18438656.0,9308849.0,5887.0,726269.0,5511.0,0.0,0.14,0.11,0.13,0.16,0.11,0.0,
118100,1203,8,121672399.0,76588191.0,25427.0,4197336.0,23325.0,17865.0,1.0,0.97,0.56,0.92,0.49,0.35,
118105,1205,8,17671078.0,4915692.0,4938.0,683222.0,1742.0,9905.0,0.13,0.05,0.11,0.15,0.04,0.19,
118106,1206,8,13807437.0,5054819.0,3037.0,657610.0,2602.0,8710.0,0.1,0.05,0.06,0.14,0.05,0.17,
119100,1303,8,63893481.0,44461796.0,15455.0,2858558.0,15373.0,0.0,0.52,0.56,0.34,0.62,0.32,0.0,
119101,1304,8,13458962.0,5221623.0,2813.0,712085.0,2457.0,1490.0,0.09,0.06,0.06,0.16,0.05,0.03,
120101,1405,8,4611694.0,1982485.0,20326.0,3103882.0,12894.0,617.0,0.02,0.01,0.44,0.68,0.27,0.01,
121109,17016,9,88124414.0,66556286.0,21395.0,3067332.0,17906.0,7364.0,0.72,0.84,0.47,0.67,0.37,0.14,
122100,1803,14,58672291.0,40479274.0,14884.0,2096992.0,13736.0,7880.0,0.47,0.51,0.32,0.46,0.29,0.15,
123100,1903,10,51691574.0,30565860.0,14316.0,2557651.0,12615.0,0.0,0.41,0.38,0.31,0.56,0.26,0.0,
124105,20011,10,85528894.0,56673035.0,20892.0,2452096.0,16511.0,3000.0,0.7,0.71,0.46,0.54,0.34,0.06,
125100,2107,11,38668639.0,17812264.0,7091.0,1312109.0,3933.0,0.0,0.31,0.22,0.15,0.29,0.08,0.0,
126100,2205,12,49183753.0,29185353.0,9152.0,1036833.0,7941.0,0.0,0.39,0.36,0.2,0.23,0.17,0.0,
129100,1603,9,26122756.0,9955553.0,6871.0,866384.0,6006.0,7695.0,0.2,0.12,0.15,0.19,0.12,0.15,
129106,1604,9,20962258.0,9831429.0,5526.0,667843.0,4290.0,3878.0,0.16,0.11,0.12,0.15,0.09,0.08,
133150,3302,10,25923666.0,9410999.0,5706.0,772479.0,6061.0,2642.0,0.2,0.11,0.12,0.17,0.13,0.05,
